Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,ingested_at,days_to_ship,Order_Date_Parsed,Year,Month,Year_Month,Quarter,Actual_Date,Total_Sales,Month_Num
613,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.45,2,0.2,2.64,2026-05-07 14:00:30.613507,2,2016-09-11,2016,Sep,2016-09,3,2016-09-01,18329.79,9
817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.34,1,0.2,1.87,2026-05-07 14:00:30.613507,4,2016-09-15,2016,Sep,2016-09,3,2016-09-01,18329.79,9
868,CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.94,4,0.2,5.18,2026-05-07 14:00:30.613507,3,2016-09-29,2016,Sep,2016-09,3,2016-09-01,18329.79,9
2143,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.91,2026-05-07 14:00:30.613507,4,2016-09-01,2016,Sep,2016-09,3,2016-09-01,18329.79,9
2144,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.99,2,0.4,-4.8,2026-05-07 14:00:30.613507,4,2016-09-01,2016,Sep,2016-09,3,2016-09-01,18329.79,9
2145,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.69,7,0.2,5.42,2026-05-07 14:00:30.613507,4,2016-09-01,2016,Sep,2016-09,3,2016-09-01,18329.79,9
3617,CA-2016-154536,2016-09-05,2016-09-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.56,5,0.7,-7.33,2026-05-07 14:00:30.613507,4,2016-09-05,2016,Sep,2016-09,3,2016-09-01,18329.79,9
3965,CA-2016-120257,2016-09-22,2016-09-28,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.87,3,0.2,0.89,2026-05-07 14:00:30.613507,6,2016-09-22,2016,Sep,2016-09,3,2016-09-01,18329.79,9
4582,CA-2016-120250,2016-09-19,2016-09-22,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.63,3,0.2,3.84,2026-05-07 14:00:30.613507,3,2016-09-19,2016,Sep,2016-09,3,2016-09-01,18329.79,9
7354,CA-2016-151974,2016-09-22,2016-09-29,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.37,2026-05-07 14:00:30.613507,7,2016-09-22,2016,Sep,2016-09,3,2016-09-01,18329.79,9
7591,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.25,9,0.2,11.65,2026-05-07 14:00:30.613507,4,2016-09-05,2016,Sep,2016-09,3,2016-09-01,18329.79,9
7592,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.25,2,0.3,-19.34,2026-05-07 14:00:30.613507,4,2016-09-05,2016,Sep,2016-09,3,2016-09-01,18329.79,9
7593,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.87,3,0.2,0.59,2026-05-07 14:00:30.613507,4,2016-09-05,2016,Sep,2016-09,3,2016-09-01,18329.79,9
7208,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.2,0.91,2026-05-07 14:00:30.613507,2,2016-09-11,2016,Sep,2016-09,3,2016-09-01,1556.6399999999999,9
7209,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.74,4,0.2,7.26,2026-05-07 14:00:30.613507,2,2016-09-11,2016,Sep,2016-09,3,2016-09-01,1556.6399999999999,9
7210,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2,0.2,2.99,2026-05-07 14:00:30.613507,2,2016-09-11,2016,Sep,2016-09,3,2016-09-01,1556.6399999999999,9
2022,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.67,2026-05-07 14:00:30.613507,2,2016-09-19,2016,Sep,2016-09,3,2016-09-01,1027.02,9
2023,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0.0,23.77,2026-05-07 14:00:30.613507,2,2016-09-19,2016,Sep,2016-09,3,2016-09-01,1027.02,9
7166,CA-2016-158610,2016-09-19,2016-09-22,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,2026-05-07 14:00:30.613507,3,2016-09-19,2016,Sep,2016-09,3,2016-09-01,1027.02,9
377,US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.14,4,0.2,30.98,2026-05-07 14:00:30.613507,3,2016-09-28,2016,Sep,2016-09,3,2016-09-01,882.6999999999999,9
4225,CA-2016-108644,2016-09-30,2016-10-03,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.96,2,0.8,-3.24,2026-05-07 14:00:30.613507,3,2016-09-30,2016,Sep,2016-09,3,2016-09-01,882.6999999999999,9
5213,CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.89,2026-05-07 14:00:30.613507,0,2016-09-26,2016,Sep,2016-09,3,2016-09-01,1196.8300000000002,9
5214,CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0.0,3.6,2026-05-07 14:00:30.613507,0,2016-09-26,2016,Sep,2016-09,3,2016-09-01,1196.8300000000002,9
5215,CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.45,2026-05-07 14:00:30.613507,0,2016-09-26,2016,Sep,2016-09,3,2016-09-01,1196.8300000000002,9
5216,CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0.0,13.46,2026-05-07 14:00:30.613507,0,2016-09-26,2016,Sep,2016-09,3,2016-09-01,1196.8300000000002,9
9449,US-2016-148957,2016-09-17,2016-09-23,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,0.0,5.91,2026-05-07 14:00:30.613507,6,2016-09-17,2016,Sep,2016-09,3,2016-09-01,724.1,9
4945,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.12,2026-05-07 14:00:30.613507,1,2016-09-05,2016,Sep,2016-09,3,2016-09-01,884.72,9
4946,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.94,2026-05-07 14:00:30.613507,1,2016-09-05,2016,Sep,2016-09,3,2016-09-01,884.72,9
4947,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.79,2026-05-07 14:00:30.613507,1,2016-09-05,2016,Sep,2016-09,3,2016-09-01,884.72,9
7253,CA-2016-152457,2016-09-12,2016-09-18,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.52,2026-05-07 14:00:30.613507,6,2016-09-12,2016,Sep,2016-09,3,2016-09-01,384.60999999999996,9
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.59,2026-05-07 14:00:30.613507,5,2016-09-06,2016,Sep,2016-09,3,2016-09-01,77.88,9
6777,US-2016-152373,2016-09-05,2016-09-11,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.46,3,0.2,-17.52,2026-05-07 14:00:30.613507,6,2016-09-05,2016,Sep,2016-09,3,2016-09-01,5893.85,9
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.58,2026-05-07 14:00:30.613507,6,2016-09-11,2016,Sep,2016-09,3,2016-09-01,16263.859999999995,9
3524,CA-2016-137673,2016-09-05,2016-09-10,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8,0.0,29.0,2026-05-07 14:00:30.613507,5,2016-09-05,2016,Sep,2016-09,3,2016-09-01,16263.859999999995,9
5299,CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0.0,1.92,2026-05-07 14:00:30.613507,3,2016-09-23,2016,Sep,2016-09,3,2016-09-01,16263.859999999995,9
5300,CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.69,2026-05-07 14:00:30.613507,3,2016-09-23,2016,Sep,2016-09,3,2016-09-01,16263.859999999995,9
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,0.2,50.1,2026-05-07 14:00:30.613507,4,2016-09-18,2016,Sep,2016-09,3,2016-09-01,16263.859999999995,9
963,CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0.0,10.94,2026-05-07 14:00:30.613507,3,2016-09-01,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
3411,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0.0,30.26,2026-05-07 14:00:30.613507,4,2016-09-20,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
3413,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,0.0,3.18,2026-05-07 14:00:30.613507,4,2016-09-20,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
3414,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,0.0,37.98,2026-05-07 14:00:30.613507,4,2016-09-20,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
3415,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.81,2026-05-07 14:00:30.613507,4,2016-09-20,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
4519,CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0.0,6.96,2026-05-07 14:00:30.613507,6,2016-09-25,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
4770,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95,3,0.2,4.18,2026-05-07 14:00:30.613507,5,2016-09-19,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
4771,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0.0,1.87,2026-05-07 14:00:30.613507,5,2016-09-19,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
5357,CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.53,2026-05-07 14:00:30.613507,4,2016-09-29,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
5397,US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.38,2026-05-07 14:00:30.613507,0,2016-09-24,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
5429,CA-2016-113096,2016-09-02,2016-09-04,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.1,2026-05-07 14:00:30.613507,2,2016-09-02,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
5724,CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0.0,6.22,2026-05-07 14:00:30.613507,4,2016-09-26,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
8468,CA-2016-168557,2016-09-19,2016-09-23,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.93,2,0.2,3.12,2026-05-07 14:00:30.613507,4,2016-09-19,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
9929,CA-2016-129630,2016-09-04,2016-09-04,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0.0,8.74,2026-05-07 14:00:30.613507,0,2016-09-04,2016,Sep,2016-09,3,2016-09-01,23388.369999999984,9
5240,CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0.0,6.66,2026-05-07 14:00:30.613507,6,2016-09-11,2016,Sep,2016-09,3,2016-09-01,1890.03,9
5241,CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.87,2,0.2,12.96,2026-05-07 14:00:30.613507,6,2016-09-11,2016,Sep,2016-09,3,2016-09-01,1890.03,9
7271,CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2,0.15,-12.88,2026-05-07 14:00:30.613507,6,2016-09-16,2016,Sep,2016-09,3,2016-09-01,1890.03,9
7272,CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.54,2026-05-07 14:00:30.613507,6,2016-09-16,2016,Sep,2016-09,3,2016-09-01,1890.03,9
6834,CA-2016-153101,2016-09-08,2016-09-08,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,0.2,-12.78,2026-05-07 14:00:30.613507,0,2016-09-08,2016,Sep,2016-09,3,2016-09-01,464.80999999999995,9
3249,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,9.97,2026-05-07 14:00:30.613507,4,2016-09-17,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
3250,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.58,2,0.2,7.92,2026-05-07 14:00:30.613507,4,2016-09-17,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
4517,US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0.0,10.06,2026-05-07 14:00:30.613507,5,2016-09-15,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
4518,US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.66,7,0.2,15.82,2026-05-07 14:00:30.613507,5,2016-09-15,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
5242,CA-2016-110730,2016-09-23,2016-09-26,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0.0,3.69,2026-05-07 14:00:30.613507,3,2016-09-23,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
6725,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,0.0,4.82,2026-05-07 14:00:30.613507,4,2016-09-12,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
6726,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,11.07,3,0.0,5.2,2026-05-07 14:00:30.613507,4,2016-09-12,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
6727,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,20.7,4,0.2,7.76,2026-05-07 14:00:30.613507,4,2016-09-12,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
7401,CA-2016-110009,2016-09-08,2016-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.66,2026-05-07 14:00:30.613507,5,2016-09-08,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
7402,CA-2016-110009,2016-09-08,2016-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2,2026-05-07 14:00:30.613507,5,2016-09-08,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
9281,CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97,2026-05-07 14:00:30.613507,4,2016-09-20,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
9351,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,4,0.2,4.46,2026-05-07 14:00:30.613507,4,2016-09-23,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
9352,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78,2026-05-07 14:00:30.613507,4,2016-09-23,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
9427,CA-2016-160479,2016-09-15,2016-09-20,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.45,2026-05-07 14:00:30.613507,5,2016-09-15,2016,Sep,2016-09,3,2016-09-01,17282.25999999999,9
3621,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.78,3,0.2,4.59,2026-05-07 14:00:30.613507,7,2016-09-22,2016,Sep,2016-09,3,2016-09-01,1784.47,9
3622,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.94,8,0.2,5.59,2026-05-07 14:00:30.613507,7,2016-09-22,2016,Sep,2016-09,3,2016-09-01,1784.47,9
6842,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation�30456 USB�Flash Drive�8GB,20.7,3,0.0,1.66,2026-05-07 14:00:30.613507,5,2016-09-12,2016,Sep,2016-09,3,2016-09-01,4382.759999999999,9
6843,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.22,2026-05-07 14:00:30.613507,5,2016-09-12,2016,Sep,2016-09,3,2016-09-01,4382.759999999999,9
6844,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.0,0.68,2026-05-07 14:00:30.613507,5,2016-09-12,2016,Sep,2016-09,3,2016-09-01,4382.759999999999,9
9073,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2,0.0,7.78,2026-05-07 14:00:30.613507,4,2016-09-04,2016,Sep,2016-09,3,2016-09-01,4382.759999999999,9
9074,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0.0,67.19,2026-05-07 14:00:30.613507,4,2016-09-04,2016,Sep,2016-09,3,2016-09-01,4382.759999999999,9
